cs_br_concentration,pb_br2_concentration,temperature,oa_concentration,oam_concentration,reaction_time,solvent_type,supersaturation,nucleation_rate,growth_rate,solvent_effect,phase_label,prob_3d,prob_0d,prob_2d,prob_mixed,prob_failed,bandgap,plqy,emission_peak,particle_size,emission_fwhm,size_distribution_width,lifetime,stability_score,phase_purity,sample_id,dataset_version
1.2294243903505264,1.202038153223002,189.52182196902976,0.3964089970024708,1.2085769489194353,40.04140227599344,0,0.40281959677575646,243858762.72355875,4.477638310648458,1.2,0,0.8115598390273457,0.0,0.0,0.11828973521702961,0.07015042575562469,2.2451125214138266,1.0,549.4599051812678,19.339021584780237,18.892001528074804,0.23221999240571303,15.070024836856904,0.849336516621208,0.9096407545584303,10,1.0
1.2280039595954653,1.0239534938715051,155.927988140772,0.0,1.075499240312713,36.54451707602868,3,0.3095803097851297,201539423.87205094,4.106530503579957,0.8,3,0.5884898899279248,0.0,0.0,0.3056684924605431,0.10584161761153202,2.7652138816982323,0.3256530742010202,444.8181498673095,14.851705022970286,12.795091827375407,0.230793228857204,6.335096160739991,0.7891178900686765,0.36673529376833386,11,1.0
1.7493356140115244,0.9317564117283056,212.25782617875797,0.09589489747654707,0.8938057463688076,10.618127715078286,1,0.47217945399799377,266925549.09542394,9.19736856520664,1.0,3,0.198605393093268,0.10185285561828117,0.0,0.5476150710822987,0.15192668020615213,2.703717527460973,0.4509807110714453,485.6580677139082,19.38082030325792,24.79408153233836,0.276828520764597,3.5718697640356423,0.938743879141544,0.3092341922207081,12,1.0
0.5954813604205947,0.666982368898532,129.32436545731298,0.5202474884637229,0.08948851551345756,14.794957152490783,3,0.08913335310271661,21798765.8330463,1.6241411266296792,0.8,4,0.22514407211793966,0.0,0.006809659345775521,0.11649665667306253,0.6515496118632222,0.5,0.0,2495.914003677628,3.911228244968577,25.638431472582145,0.2596289476484154,7.35683863512744,0.4952562814229249,0.9448271957665266,13,1.0
0.6542904026547507,0.7869461155219206,202.0789140949575,0.0,0.687598870403465,2.3987574650265846,1,0.1452520377869671,27965777.300349094,3.7268176947782616,1.0,0,0.682638059461479,0.0,0.06957622192874817,0.1681400036322092,0.07964571497756366,2.135970659279079,0.8289768803977835,581.9187707681662,12.182051710048263,10.26328762929593,0.2580034180984538,9.427338424959691,0.8437225003837201,0.9624479077217495,14,1.0
1.1701256852264506,1.5318647392017732,155.93732350387944,0.0,1.0154315902294417,50.26188513596982,2,0.44132599244187326,409535752.6228861,6.169736867495666,0.5,0,0.41525168010731905,0.0,0.05189112060926924,0.4076000473980659,0.1252571518853459,2.2773719818947953,0.9027726217280697,533.6259836495133,17.187286107323416,24.89228902833275,0.2095561284327105,6.303974239136,0.7472866802430935,0.9358257662669724,15,1.0
0.9341104160831979,1.3488451177317515,130.45745989156654,0.8409861511125655,1.0195221046866902,58.50674516686453,3,0.2839486900700374,218730924.95690763,1.8894704848347124,0.8,0,0.4813990595181612,0.0,0.07063856456498921,0.3362883957701537,0.11167398014669594,2.426523577518921,1.0,502.3365337742815,16.41348744395847,15.947356850891868,0.3267991427532334,20.533552121436585,0.7347757322646509,0.921384456045308,16,1.0
1.813717483404209,0.6440444984905594,135.48342497837035,0.5274427881554563,0.5659527014493515,8.992112670886758,3,0.2681169731590066,185460564.43951103,3.0438698767367676,0.8,1,0.32939239702886225,0.35970302762259593,0.0,0.24751123505508413,0.06339334029345771,3.996922193456761,0.3010860579426103,312.4167370832243,8.990263948724303,24.28487768491393,0.22404635400862183,7.876338402291404,0.8569128761230036,0.9129625562172364,17,1.0
0.9843663868929539,1.1034662004995621,140.3895807541704,0.874896725480607,1.4131210601204656,14.657037612152589,3,0.2537099458146747,158114166.40024623,1.4915396837013186,0.8,0,0.5916936633587455,0.0,0.021035493485050273,0.28530750825121154,0.10196333490499267,2.150166340114784,1.0,577.6777011763387,19.64625949902783,19.657767536667922,0.22193428210098434,13.979351155636419,0.9544624574499337,0.9721860965157392,18,1.0
0.7649866320624197,1.528800935490435,162.7249783920575,0.21740308500508632,0.2593619780328037,52.23616191286911,0,0.2942999762688246,170166807.96658528,8.30320009795417,1.2,3,0.44324803634572685,0.0,0.2895118587797523,0.18448168809459753,0.08275841677992335,2.576420459702786,0.41563873356698133,478.98128621846257,18.55001883296701,20.14387782040499,0.2532318823746794,5.025043728659573,0.8280710983081224,0.6748579867260487,19,1.0
3.0,0.45570369315406606,165.685064641065,0.6716251863112823,0.7555355748611853,55.6613640794149,2,0.3472411154749373,229985890.05280218,3.767296025817883,0.5,0,0.5458817840241635,0.26619791246501073,0.0,0.16152359767102675,0.02639670583979905,2.189785543790011,1.0,577.3048327968844,21.05447493281331,19.074511752893905,0.22584836479123338,14.939782235200342,0.9921025839730993,0.82445774423612,20,1.0
1.3845383748000124,1.3777755252295507,132.78899988184264,0.9430891389173851,1.039417125060726,25.75801558560181,0,0.43359055815935066,498269534.2501361,2.764748302183031,1.2,0,0.7504620921763931,0.0,0.0,0.1696118425718298,0.0799260652517771,2.3177900736588537,1.0,532.4295597429684,18.41615076937291,26.06064602116743,0.28767293731606597,9.396161746518752,0.8520281103233863,0.9697175314061757,21,1.0
1.6032278981138393,0.7538802710426901,149.26936223217052,0.7384577693707526,0.0,3.9867258638753733,1,0.29106895382070586,190424650.20032266,5.181856342628747,1.0,1,0.12349324118873686,0.3430191574871307,0.0,0.4180090444073702,0.11547855691676226,3.8671417017280434,0.34295436241442295,325.40614639801646,7.935125884557801,13.802059937374858,0.24643609222384633,2.4288017718944555,0.7253271208495317,0.8828137238880885,22,1.0
0.7602414778346364,1.3966681376368795,214.2681107583559,0.6086504129749432,0.9764720455855351,3.3241181878763446,1,0.3091687061025357,112159606.07701127,3.9311679828174464,1.0,2,0.4548971418918088,0.0,0.3087223894329039,0.15855959368724137,0.07782087498804598,3.0206682094697275,0.7721862420391119,397.7483709297242,10.577874840852333,23.039201693675043,0.2595860269581732,1.7683070580663358,1.0,0.8507393659991622,23,1.0
1.1806481515688791,0.7168853065835804,201.82629510302132,0.0,0.0,34.86304209807162,1,0.23860775474692067,75656917.98593464,48.157319123421345,1.0,3,0.44481282443171566,0.040736388354748215,0.0,0.3921386612593704,0.12231212595416581,2.5479280137201092,0.48451476204524146,497.70212609701315,16.605301663528127,25.506650824447753,0.2770393997190703,5.7452963729601105,0.7722458469830908,0.644499754073226,24,1.0
1.6383935609745564,0.4258573337248885,163.08971009022096,1.3216689956019012,0.24274778734306673,24.180811424697563,1,0.1757797312956765,60485041.23195675,1.722397040843627,1.0,0,0.5080151246993015,0.2955589586224802,0.0,0.1656389799856474,0.030786936692570772,2.1976076084882075,1.0,561.890792347419,14.584762291247596,23.581700402702054,0.22275727488460303,18.3113149107981,0.973513211305409,0.8864049599267484,25,1.0
0.8717593588499687,0.46534274691517213,151.140104345046,0.9388748776575657,0.9575510869717992,2.6904932270816166,4,0.09830915744425035,21320373.810111772,0.7442528086412669,0.9,4,0.04403539392382284,0.07097347929191533,0.0,0.15859680564233425,0.7263943211419276,0.5,0.2106793078170252,2488.767141863861,3.975192887265512,31.623494571617087,0.21693085419753758,8.085472734559552,0.7427740156597366,0.9616729380353634,26,1.0
1.8703095278882733,1.0755505150277282,153.60093980154784,0.8583722681616013,0.9029601530477622,35.41189114644085,0,0.49149418903265174,519943758.59719,4.055910082593641,1.2,3,0.3286615670186226,0.15870958404454452,0.0,0.3906082331069396,0.12202061582989326,2.4318027408101295,0.5621071396336152,524.3292037851771,18.2999102774347,17.355266186376504,0.41237855886314456,5.486950154273541,0.6275955749188815,0.33643376595202057,27,1.0
1.1479016069261763,1.1956039019695488,168.4055391819125,0.9347841149386302,0.2772404553309691,1.6668496587523258,2,0.3515493138400249,229401654.24546987,4.5123279767615605,0.5,0,0.5118024197473426,0.0,0.0075787461056636765,0.36371982068347464,0.11689901346351897,2.2152259935339047,0.8324156019813798,555.6934488368464,11.54621492664176,24.786524112967655,0.2568673162347427,16.22557142186309,0.6620202200161491,0.8007858642844436,28,1.0
1.3396495582084862,0.6680661065886994,119.31622304404783,0.30995504065542556,1.0606573269001394,47.4549455308071,1,0.19333919912162337,113359013.49815619,1.5686324632164892,1.0,1,0.005163672899107809,0.41251747514035814,0.0,0.44956092947877724,0.13275792248175683,3.858189051721764,0.20520073408954864,303.925350979942,11.484056465871253,19.469546823292898,0.2531187543812523,5.003589745756214,0.6831417248239191,0.8990918385805889,29,1.0
1.1472888356705588,1.4449668694107412,142.27870387729965,0.0,0.6882062676831481,19.079536539498925,0,0.38978433585472283,366218436.9367405,7.035976795781792,1.2,4,0.6621574276720413,0.0,0.058016374696452606,0.19505400601046505,0.08477219162104097,0.5,0.22185408320375594,2489.64155884172,4.248362833416803,26.167030381763347,0.20362617315442433,5.235414836921916,0.84998094180775,0.8200456513285769,30,1.0
3.0,0.45750390125707585,99.94247778367232,0.06879470400743998,1.0049632814886977,3.375222177544694,0,0.2738218393224632,275988827.01783544,2.331522633398912,1.2,1,0.44023416553768246,0.5145991366925045,0.0,0.03315875936965751,0.012007938400155476,3.9299628656312295,0.3665864769478564,310.13700150114954,2.1079325321342153,19.961555021393153,0.26891079544033675,1.656477453343666,0.8521464610531717,0.950875191104982,31,1.0
1.5395748679821635,1.0158749540362713,161.97669367815837,0.7185635958553718,1.2576769488575246,35.71278103800604,4,0.39264135681429313,305166067.3367886,3.063168616952315,0.9,4,0.4758897693135997,0.007098813311029485,0.0,0.3942895905953115,0.12272182678005933,0.5,0.11981457588801821,2476.9455529755833,7.854904694305691,18.06062109068765,0.2807816941115151,10.420663288669786,0.8153706316000069,0.8552150272138821,32,1.0
0.9133825037023449,0.5730868886035029,169.41587819108224,0.0,0.26289535857961555,24.463380451550226,3,0.1344986060793625,33240822.123312835,6.278999972222728,0.8,1,0.39108412286459193,0.03740167031326079,0.0,0.44007193373060377,0.13144227309154358,3.971250257504554,0.12149900543726805,309.6947656363953,13.971458042706345,26.530361019358146,0.28183496317837553,6.0397420362038226,0.625595183193822,0.8887291293206958,33,1.0
2.338541365622188,0.757957555923322,135.50440613101878,0.0,0.03852585331528665,58.45422438807182,4,0.40687551219829454,427006952.94687074,39.80009747653356,0.9,1,0.37961720606173827,0.3753855447225163,0.0,0.19616706582616522,0.04883018338958021,4.142520031333949,0.020266344914667306,301.8964082721794,12.890963260710203,17.54219030490535,0.3227689055565402,5.420016616045178,0.8656405179951647,0.8174067130183109,34,1.0
0.8418386635760405,1.0751815164396414,197.219602898701,1.4464029822766156,0.0,33.10772108771843,4,0.2520226578702182,88382304.68245347,3.2141562759705518,0.9,3,0.6189925362838781,0.0,0.08943142700257505,0.20492387083937944,0.08665216587416752,2.789421472648569,0.44477690864881636,446.72626159396896,21.027719595951417,12.936371205497219,0.21953847114691719,6.230327968557161,0.6924660517111247,0.318220062386141,35,1.0
1.7206235056701813,0.6828933926620715,113.22703010992976,0.0,0.9184491634773978,17.239111681183488,0,0.24777648479534622,197870672.97431403,2.7546780448681507,1.2,1,0.2683393711437368,0.4724974307496345,0.0,0.1991642361010671,0.059998962005561665,3.993755501732763,0.3142585722791895,322.4178153603353,10.32182154301752,17.415765584130856,0.22906506533052257,6.41882196117321,0.7841341543228347,0.9562980486517144,36,1.0
0.5818281609140936,0.8663315357483495,106.0687535937054,1.0859934208292998,1.0524629587369614,42.85689301340451,1,0.10321436792401285,36883282.99127179,0.4890789679262588,1.0,3,0.5119578576012126,0.0,0.04955964458605962,0.32832529816269135,0.11015719965003645,2.6600771817367352,0.4687272009178305,457.7336714962493,14.116917566140913,23.095164732942663,0.3664583169959441,4.7188930289951365,0.7927102111927924,0.5124437690176622,37,1.0
0.7978472678532342,1.7366128337510773,156.73355455679916,0.0,1.2588509127330774,17.01802815001997,2,0.34202414483801086,244021646.24281996,3.94499937133582,0.5,0,0.2540207884446243,0.0,0.202323812961615,0.416670534818759,0.1269848637750017,2.2556200754601425,1.0,544.3904026820989,19.779383803848717,26.960193757935457,0.4940687743880021,10.730884562478114,0.8826126179685413,0.9294319122253915,38,1.0
1.7103286565597904,0.7868986881200165,181.41294907836465,1.3062540478750506,0.0,54.35035419304634,1,0.35844185466429584,209397264.69503334,4.624057369010056,1.0,3,0.19030772472199947,0.2489055613298766,0.0,0.44628545769418404,0.11450125625393985,2.5413804247895424,0.4464432227628915,463.5706790002311,21.8933827553034,20.55564687648256,0.21461046745121248,6.198901372643408,0.923147858382139,0.40953700763970363,39,1.0
2.2422688235724277,1.594621206910983,200.51783074373606,0.0,1.4417710189239488,23.108596259935208,1,1.0044783681646883,1358448888.6190765,13.063925896983438,1.0,0,0.6168517876245688,0.0,0.0,0.28184449839536224,0.101303713980069,2.1482829103578642,0.9888664217227038,580.1548834021166,21.3798491234887,26.590985336170128,0.2688457304252705,18.494765358587106,0.8272622323279447,0.9359673519515441,40,1.0
1.6886663434808336,0.5968656318743409,136.2334721139318,1.1878595934695786,0.0,33.442245203796105,1,0.23196915769299628,137786300.3285887,2.4538361119571492,1.0,0,0.3552409635802342,0.38180869464897954,0.0,0.2092975641738792,0.05365277759690707,2.206717773744183,0.9136877789931329,546.947944039634,18.036902902774344,13.209125392612032,0.2241022751825208,11.854810693981946,0.7477770302274338,0.9622043378584454,41,1.0
1.4629146623327023,1.3684685298274217,182.36042500293888,0.19598301281060398,0.737858492663259,3.983813125629503,2,0.5346496330746506,461484674.69922614,9.430742894237916,0.5,0,0.5215376611974155,0.0,0.0,0.361908364594171,0.11655397420841353,2.360634664177849,0.9601856846006391,538.091862730636,17.512184832156642,17.783682675910484,0.2061953245423188,14.411725341989179,0.8940366855407696,0.8217943258607832,42,1.0
1.3333613478739412,2.0,148.84474591497877,1.1933738871986141,0.6088119278371878,26.141153039181617,2,0.6412892496768707,928289420.9920514,5.018044749974368,0.5,0,0.36333367268515243,0.0,0.07853902948129653,0.42882693018018286,0.12930036765336816,2.1696095980024097,1.0,564.877171948782,21.740854542756406,18.557124414229495,0.23937885523845798,15.075138751435485,0.8600173265713472,0.8501463652004109,43,1.0
0.7400732847417891,0.3051255078427836,144.82118100177541,0.0,0.23899965383786478,50.109448839998706,0,0.05356379330514802,6742054.4132568175,2.28825360662362,1.2,4,0.14356019164536657,0.18649032055844905,0.0,0.1271210769331437,0.5428284108630407,0.5,0.14108097971117095,2462.708171104966,6.057576816522775,19.4272028626374,0.215512004555869,6.459638724535261,1.0,0.9789077704481182,44,1.0
1.0814825450799936,0.7049295124098578,176.50979812460017,1.3168649657171014,0.0,48.533279516437176,1,0.2001337050206136,68559581.44603357,2.493219941622162,1.0,0,0.5095053361830352,0.013741594246159302,0.0,0.3604725784394766,0.11628049113132886,2.1322598471131364,1.0,588.7616651669272,20.64790445561439,20.420471941250984,0.3237643601366297,7.64436797313241,0.9676507476439974,0.9430211227236178,45,1.0
1.2311338148170379,1.4011960982498448,169.56968635240258,1.4166227197998427,0.42274866124570837,14.23479497235805,2,0.44345936593797247,360807762.5994972,3.8774041076958183,0.5,3,0.4794481005019451,0.0,0.026010285398085316,0.3754149558439745,0.11912665825599517,2.7269347829929758,0.4332444020100407,461.56464480112965,12.956336139162644,23.454554786960962,0.276298057734243,5.04377764232967,0.7457148228801457,0.5873765898942165,46,1.0
2.629558717373094,0.9486337106998803,102.70823529047252,0.2317059944136223,1.3827481931973336,14.338665189623198,2,0.5035988912595658,908057463.3117235,3.0169224578455593,0.5,3,0.22482080862281448,0.37751639959325056,0.0,0.3120224097883305,0.08564038199560442,2.516911077736858,0.516227950739564,484.51982539047236,9.971818967280432,17.77596580914755,0.21552915465236136,5.63390401396823,0.697634433229204,0.4568118139214365,47,1.0
1.840549329518341,1.2641034059143614,194.2962104917769,0.0,0.8789542983728754,49.22101342058097,0,0.6426675130256579,591772763.6403357,12.75522898204783,1.2,0,0.6396505421113552,0.0,0.0,0.2626935446264618,0.0976559132621832,2.223708638899077,0.8500480497030815,544.927024286679,22.146191398625934,20.69514343476563,0.20092845568194626,20.283624556402092,0.6819807688837378,0.8828401108609287,48,1.0
0.6419369770175207,0.7763107179683534,191.40274062442353,0.0,0.8933318689570842,55.893506789990205,3,0.13655390359082525,27501520.039725527,2.631224488718833,0.8,0,0.6093155098384512,0.0,0.06106256283752407,0.23688241895218085,0.09273950837184397,2.360774728063657,1.0,531.9397034562044,22.502227300306185,19.77438554837974,0.36510782053369467,19.834035521252723,0.7974780914262566,0.8089113263235307,49,1.0
1.8226598962653604,1.0964580805427944,131.23311895471412,0.7302770795999884,0.0,6.626294355107209,0,0.45166714603451247,549159889.2825828,7.139025002597968,1.2,3,0.37657707811640767,0.12956536565410037,0.0,0.37484034723277315,0.11901720899671868,2.646292267735853,0.36660808997395017,470.34164402891463,13.116942193203224,15.37055048054425,0.21938207067194615,5.108103325692002,0.7848157951707031,0.4801560305623723,50,1.0
1.2785335929954476,0.971369397053397,161.87410600312228,1.2966858085466724,0.08746413444678415,27.55345972614729,1,0.31168075399545137,192490660.01529586,3.3994572886369885,1.0,0,0.6163109616380882,0.0,0.0,0.28229879222400595,0.10139024613790591,2.276745587399374,0.9246562400917493,551.3564959368414,24.010180785925865,19.431666554592823,0.29319543742611925,24.098858936562987,1.0,0.9357426472430708,51,1.0
1.104943199828244,1.8826515742855934,164.82090558848216,0.8872099679756665,0.057298210405753044,20.90980245888951,3,0.5269421166597635,534217025.9458342,8.315021237570312,0.8,3,0.4341398158732264,0.0,0.17330228785159865,0.2897486328711469,0.10280926340402796,2.578290814894372,0.2950470385091669,468.4405614776106,16.872251967745324,19.281702350514408,0.24108625175667903,3.087882896633211,0.8711783219406253,0.6811215392996692,52,1.0
2.1045319173480967,1.1924387572049837,157.8202129747172,0.5692415628002068,0.6407693647882643,52.370618871988924,2,0.6216665907842017,797463070.4638726,7.489369110640733,0.5,3,0.16366532169064418,0.09145641383128954,0.0,0.5856977421615757,0.15918052231649063,2.661521650095615,0.5965156715963374,463.2465211740476,16.874555122930335,19.17459717498477,0.2880648380531149,9.635273577347757,0.8422126174839054,0.6178209177686822,53,1.0
2.5954364522807936,1.2430791600898612,133.4908453846374,0.4358174977335466,0.0,5.927969966121108,0,0.7352178242863505,1422619244.5318773,18.3168428281983,1.2,4,0.09151072581373945,0.42538965223106817,0.0,0.3731245405074608,0.10997508144773163,0.5,0.1933915131221331,2499.529173824895,3.4547892648917027,20.158797282907255,0.23792910962327093,2.185413113015195,0.7063615360541781,0.8672319329970198,54,1.0
2.4692019233881655,0.854577299459499,129.85129896185845,0.0,0.9142019637548073,13.456430610924206,2,0.47447592884748824,614456783.6693143,6.074856674392692,0.5,1,0.2809235581701725,0.31977899911033814,0.0,0.31788373653798474,0.08141370618150448,4.022028606950276,0.3704960387877235,300.5847252245445,5.40595480116269,20.37836770306693,0.20909532019935917,2.4037921926256844,0.8009804433987602,0.8588643488462472,55,1.0
1.0188210946727525,0.822824004171428,149.23337787025665,1.1450793051527688,1.3226497784030895,45.39563191760317,2,0.20186008478069825,91619639.2439391,1.173186941796956,0.5,0,0.4246899042523213,0.0,0.0,0.44326048042805,0.13204961531962855,2.253771878827361,1.0,554.0308005379936,15.393788138974493,17.83852410446335,0.22522505916336474,24.918168262180096,0.8481362002515423,0.9745592650158885,56,1.0
1.3279663913366209,0.8457859803074048,185.18187057778096,0.0,1.325543076612896,4.02633708989172,3,0.30240761992811027,143532686.90338555,3.9283561229394484,0.8,3,0.42774341668977495,0.02190436378485519,0.0,0.4222958644013107,0.1280563551240592,2.5830880849080535,0.4327870553183857,480.38276361514875,16.16399650473674,26.363573669856322,0.22083270676274372,6.426532501593085,0.9583938106400647,0.4258070288836421,57,1.0
1.8292145126215542,1.2789203371034545,166.30800463783297,0.7718004386791192,0.0,30.059587462143067,3,0.5953592971435282,671880122.6623334,11.35730292824116,0.8,0,0.4968444375208118,0.0,0.0,0.382650672482518,0.12050488999667008,2.299543478360211,0.8968450371201985,529.2931815526829,20.988209582302037,14.152596853984917,0.2558650121111126,16.93293114952596,0.8604499892965317,0.9029959621296689,58,1.0
2.5244607977869364,0.8506946089266731,138.88157003741682,0.7435649652017611,0.3247354288946672,27.08431504610348,2,0.4989447473171362,620797436.3320464,5.9311997342018135,0.5,3,0.3062868119664482,0.30072188524578924,0.0,0.31461563929903635,0.07837566348872614,2.4582427398776527,0.33001635891211156,507.11130434085715,17.103776689784596,16.39514945765052,0.3073774662474155,6.214578030203386,0.7573694859577496,0.6305076599450323,59,1.0
1.2197767034187599,1.2137049124454715,173.15096131945035,0.8701457535573656,0.0,20.72966956033617,1,0.3847486144268247,262040885.67549437,6.866967381967926,1.0,0,0.7456819941830202,0.0,0.0,0.17362712488626308,0.08069088093071679,2.1184839683181993,0.915127950182174,587.8197130651214,18.99107554076149,33.899818121117775,0.23062617098321392,14.264302475929465,0.661443347534368,0.8430142942930106,60,1.0
1.4125907681333962,2.0,80.0,0.0,1.33027921861668,24.279766603816505,0,0.5145960926981866,1189864159.450065,2.8782972499363435,1.2,3,0.21128766457425305,0.0,0.0,0.12393644075326893,0.6647758946724781,2.628557637267004,0.4662020084129138,460.59338364411934,14.595564848772433,14.81004322505385,0.20121433684568504,4.939473884806029,0.7736969170303063,0.6957333147313101,61,1.0
0.8914440918718551,1.6231237217090628,184.46297101116312,0.0,0.0,32.26649462888375,0,0.3887726198075487,238934486.55007783,71.7141524974938,1.2,3,0.4906239230954843,0.0,0.27906907308165646,0.15345788321120163,0.07684912061165745,2.6945475228841875,0.35683715659676585,472.15769011903984,18.424934427555097,13.231226626451207,0.2731757797530451,10.197645800149164,0.8550158451158473,0.4090190591572116,62,1.0
0.852272999857472,0.8920602517177869,97.80858663665701,0.0,1.108764867798309,10.520674144914604,1,0.1502789010317403,84921709.1646197,1.2159988516209206,1.0,0,0.627653812891335,0.0,0.0029081376959200515,0.27032796150670574,0.0991100879060392,2.3651279893865063,1.0,512.4539612585896,15.230657359146416,23.67238372500609,0.2930794122823645,15.392196230418351,0.7932277422961453,0.9672946383331943,63,1.0
2.3268556322979386,1.9143863458575183,139.12677175790603,0.0,0.4369141279014132,34.74775681873197,2,1.0358244935502858,2669023883.453073,26.84058965978271,0.5,0,0.4208437595185122,0.0,0.0,0.44649124200444973,0.13266499847703805,2.341605471612992,0.7896720408085515,527.0235728217511,17.237823515802447,10.0,0.5293343315535836,15.914972248226302,0.782862374712429,0.9899910018664408,64,1.0
3.0,0.856203221826683,116.40990316121568,0.0,1.2059340654058652,48.52050742869919,1,0.5485831651290429,939557072.2945191,4.890025830568879,1.0,1,0.3881573805202659,0.4463254544125655,0.0,0.13008700909804283,0.03543015596912569,3.8594804091528494,0.529384303893655,316.30715294781595,11.707449959968237,18.823630450137806,0.28903082273893277,7.333056672442007,0.8851479625520975,0.9611273850549836,65,1.0
1.4951848880627145,0.378979902344891,111.15955572837282,0.8645581376688042,0.0,45.84949485761938,0,0.1184938563077618,46198922.91012478,1.3655708152073216,1.2,1,0.4120084488608306,0.47661345209462036,0.0,0.0865182791062876,0.024859819938261387,3.809065322684541,0.11648328725785906,320.41383844377566,8.333175669303113,30.729124625382443,0.2637093099540907,6.782687803210493,0.5756309350997665,0.8755090845991115,66,1.0
2.560036151002633,0.6342874784409219,184.82480362135558,0.0,0.05473874794079529,10.080094376932648,0,0.43675019187905567,300456971.6368269,52.16680987784717,1.2,0,0.5793545419577253,0.22818001939187255,0.0,0.16801933182295578,0.024446106827446298,2.248621711504021,1.0,561.7430446512387,18.264435370131537,12.275320389232999,0.2851912284245408,16.180712049395506,1.0,0.9577372858462848,67,1.0
