cs_br_concentration,pb_br2_concentration,temperature,oa_concentration,oam_concentration,reaction_time,solvent_type,cs_pb_ratio,supersaturation,ligand_ratio,temp_normalized,solvent_effect,phase_label,bandgap,plqy,particle_size,emission_peak
2.9140800826863984,1.3344963635839933,106.55425634820187,0.6392018293899598,0.7943842250928563,80.81312176085028,2,2.1836553191199357,2.9353003128594577,0.337427388352936,0.15620150793059925,0.5,0,2.005909473913056,0.7355060976803169,10.640168371563991,621.0634731594971
2.5209933702911527,0.8941608325475918,248.03156897379176,0.23568253457588495,0.09896862340870682,44.6504967952717,2,2.8193958832981787,1.8682454884786137,0.09799005787393818,0.9884209939634809,0.5,4,2.175795605007678,0.1358380091182852,53.03868577330043,574.5495009493566
1.2615344229334267,0.49396283430948673,246.13758853629605,0.7136602831121538,0.2713813950795846,107.76959464540529,1,2.553905547766427,0.5879527054533829,0.5611183236701778,0.9772799325664474,1.0,0,2.46050388240299,0.6897804894548243,13.841278282832926,497.8789016865346
0.7441802850159597,0.5571196088493887,214.94907766436674,0.8736780345607488,0.8551094219974401,38.52444673738712,0,1.3357639422401677,0.2748970320027876,1.3285081054014707,0.7938181039080396,1.2,0,2.606017257139384,0.5433491655224849,7.839575465971147,480.95020766479524
2.210582566280392,0.6830387809170997,192.1019035539396,0.12680179912676004,0.3464692870786672,69.71182748435334,0,3.236393932585052,1.6427049975009445,0.1635566749823007,0.6594229620819976,1.2,3,2.358775163531911,0.4986127117250934,11.870073232741214,534.0885386143591
1.6003812343490034,0.7266433242785066,178.2271985426844,0.8665956885955035,0.9730453495141611,16.469061819546475,3,2.2024302444917416,1.4302395755186343,0.7905550593736292,0.5778070502510847,0.8,1,2.8767619981467805,0.3804420795401645,5.912056190266416,428.83727250390547
0.8050955871119471,1.7460472983299342,227.2372627142319,0.5935752544142979,0.9797343347738597,111.02489746526626,4,0.46109609280459235,1.457630076864531,0.6167077501484776,0.8661015453778347,0.9,3,2.5269554176497193,0.4089537449877249,9.34656627849042,499.68317021939146
1.7379422752781755,1.2540787400802924,129.20471867531296,0.12711049086702397,0.2682760204535567,21.18860264368953,2,1.3858318618549452,2.2522427511248364,0.13214696998818046,0.289439521619488,0.5,0,2.2836609428338575,0.7110909664279056,12.343595813902583,536.439698336733
0.585971302788046,1.1897645493364228,159.50580612242908,0.427541855359712,0.04097822224989045,30.863132658996836,2,0.4925103064424508,0.9882471702497628,0.26384559226479026,0.46768121248487693,0.5,0,2.3819060263265253,0.7333324839535695,11.770138879341031,528.4505934702833
2.7733010051969553,0.4951070821776697,185.29629479230533,0.1608602934850979,0.7050632842053791,69.18542818474472,3,5.601416552150537,1.5712841050450648,0.26493741128453674,0.6193899693665019,0.8,1,2.9173462550719886,0.5615875546506973,4.989211956330655,418.25388894379364
1.1469499540000423,1.7622374786940393,149.9023808978135,0.7003478888665695,0.4509865026483437,92.87069502449287,3,0.6508486897293917,2.0903754152477596,0.3957580658351424,0.4111904758694911,0.8,4,1.8239640268198527,0.06718352263371537,45.02227594448452,683.0341315908336
2.156305710884955,1.5287843154544223,152.67269719534556,0.7588681344179496,0.10075284395957629,76.22540018267438,2,1.4104708486913051,2.5685296076686095,0.23327000758009686,0.42748645409026803,0.5,0,2.2605361874293597,0.7374243721268794,17.06582938401606,541.8581338647584
1.2792776902235274,0.41503621523000267,136.14839347535434,0.10579652027279896,0.7075228189780428,31.69539997201796,1,3.0823278626771975,0.8102010028415852,0.48002872232411636,0.33028466750208435,1.0,1,2.6476195051553266,0.5704214814903004,7.105032686159987,467.6558183818439
1.800170052944527,1.5033196652906067,175.91940883637113,0.5061398526946443,0.031174909111921223,5.108449890661388,1,1.1974632505033693,2.2832033601526045,0.16265065359235392,0.564231816684536,1.0,0,2.2596147312016814,0.7270111154016897,11.582510391657314,558.7748655801984
1.8667756983581991,1.2240149694824982,224.59766976256972,0.8146250560259172,0.8701966904922421,92.07231673535551,4,1.52512489217959,1.9515179339108455,0.545110273577737,0.850574528015116,0.9,0,2.4464584435158643,0.6924172889819626,14.376788982867321,514.2742938199409
0.9621361388138177,0.438933087769523,114.25982426107319,0.9361630415509965,0.13865252911330372,118.29884247977577,2,2.191988176838062,0.6785582492875981,0.7671395176420759,0.2015283780063129,0.5,4,1.6506246540489808,0.059547923840949854,37.85693423721027,700.0
2.9239615694113965,1.079111090598716,238.85361658808503,0.51351786674177,0.127311878746725,98.1400088352004,2,2.709602000095388,2.2312641109502427,0.16008446508859425,0.9344330387534414,0.5,0,2.6488703922621175,0.8484863993261882,16.011896013549702,463.4353555301724
2.4378320584027864,1.1239836881210798,197.14490113719904,0.950279223611407,0.17567229796858452,57.923761088010764,2,2.1689212078139817,2.221523759256882,0.31611728447179155,0.6890876537482297,0.5,4,1.9533838429918937,0.08096475260650639,47.254221368831466,635.8882502839965
2.848747353910473,0.5818167182775688,219.95644615560514,0.5356889704560298,0.9602663584920665,108.93323506089726,2,4.896296830974551,1.6448499730364572,0.43606686756733964,0.8232732126800302,0.5,1,2.915199469564668,0.5388711049795845,2.0,414.3781009175924
2.737068376069122,1.90768684990048,174.55241774710197,0.39419049459990796,0.693169360253846,52.13248240861025,3,1.4347576889843892,2.94539192571319,0.23410487785753348,0.5561906926300116,0.8,4,1.8566668524024033,0.1451585844734862,45.983796707499486,665.0149810088592
1.9947499470277128,1.7449581315171252,212.5178392420908,0.8482031285528955,0.8013715354636367,65.36741968799876,0,1.143150606882132,2.410342990477326,0.44109717372870455,0.7795167014240635,1.2,0,2.4933303007502348,0.6931013921899921,12.610459259640098,498.8532321276882
2.804685587557792,1.4373379734594842,82.75406754770943,0.49298271045808906,0.397634985732753,59.869923250503575,2,1.9513055658073801,3.093698139073334,0.20995114321742803,0.01620039733946721,0.5,4,1.6264687319480386,0.0312368051801441,42.099809041703324,700.0
0.7212312551297988,1.0859024537010322,219.12467221252098,0.47190251056452304,0.33631272750495556,56.47674535653537,0,0.6641768352872387,0.8977893754859524,0.44723599262191455,0.8183804247795352,1.2,0,2.39307666117665,0.7389509899559215,14.781085602896095,516.7760507560317
0.989957156047863,1.0000014206936645,86.8236060445123,0.4903124894098283,0.23448400678316994,94.14693846879916,1,0.9899557496240015,1.6674981976668894,0.36422692646186716,0.04013885908536649,1.0,3,2.1926316328082223,0.42654342723057775,9.257107124214148,564.592915749542
0.6130682222763452,1.4066548941566221,231.28527398168663,0.8467850018697454,0.48064802831240894,65.57842433599157,4,0.4358341373019699,0.9567108333398926,0.6572351523740212,0.8899133763628625,0.9,3,2.410144866690486,0.40278478086820074,11.021917341071394,526.7993625830735
1.313325826908161,1.2272341779917393,248.63366703056937,0.8319415416880521,0.5518287335341685,41.42246903289985,1,1.070150954447262,1.5310592934330132,0.5446713608627174,0.9919627472386433,1.0,0,2.5702911732686227,0.636633069357557,10.5020794215524,477.1540967741315
1.471693224223705,0.40586427999920555,129.99146857005223,0.4035199924402112,0.6317748436527554,34.688189280725005,2,3.6260723023632084,0.954390194068135,0.551405128079663,0.29406746217677787,0.5,3,2.251223290996216,0.39321627034310336,9.127607070645864,548.8001052595422
1.1783725794347397,1.1712545029095638,115.75415456858492,0.333299859870525,0.2571185039986945,9.340941451254839,1,1.0060773098481104,1.8558254084757915,0.25128173245268304,0.21031855628579366,1.0,3,2.2378628995366316,0.4411922638547172,10.489391766348046,549.5830758145123
2.5718437728798236,1.6708861492958271,210.11177185586692,0.4919280240391293,0.9486540809029906,72.06744361655029,3,1.539209463172397,2.6287996691668463,0.3395413168800989,0.7653633638580407,0.8,4,1.7696537954979865,0.0779106860619637,48.158131692375925,695.10683392212
1.3918833167339733,1.0807077919148287,123.01447795644305,0.572772509737109,0.16975849820713584,31.445562771118933,0,1.2879367828631965,1.9087925096351435,0.30030481196303266,0.2530263409202532,1.2,0,2.128932186575865,0.7206195828589387,12.633870129868106,586.2158554705328
1.2023362742184518,0.3883261818422563,227.14560513927458,0.23833721062799695,0.9656531747664123,22.035401031884057,2,3.0962019313620686,0.35570687309034976,0.7569112986900464,0.8655623831722034,0.5,3,2.6694528308062444,0.3975642999255558,12.372082871657026,462.66955830002
1.8567402078956212,1.6366729389528563,97.48324066677104,0.7939550847155906,0.014856122507503788,80.19044584018293,3,1.1344601378229935,2.733589414876218,0.23152463600039677,0.1028425921574767,0.8,4,1.7410431634322323,0.062403619879371944,43.42343840488087,700.0
0.8523105624369066,0.6423184296311564,101.41238338449091,0.4864827657324229,0.4811256918168456,83.33906464947812,0,1.3269283942644081,0.9999254034556382,0.6473903976734885,0.1259551963793583,1.2,0,2.1335539847296,0.5963765687982003,7.83743376995775,583.9744406339279
2.5054924518850994,0.7396554193096658,246.45576436710465,0.3340455484199596,0.3333678381165628,91.49781260963158,3,3.387377941776621,1.6769145846471585,0.20566501528659184,0.9791515551006156,0.8,3,2.6026904168263756,0.4590047605929339,15.338835380986158,471.69893485358773
0.686376609199427,0.580000800834903,194.5526127059008,0.10682099296399061,0.4491234139302508,62.91134307893802,1,1.1834063129074952,0.30124303730436336,0.4390037302380263,0.6738388982700046,1.0,4,1.9366172580832668,0.04994428154024964,44.56977095634,634.8622151024944
2.9672173415012932,0.8613656102815459,223.97082815292197,0.23884516040360693,0.570664578980789,107.81627959844695,2,3.444782687030457,2.06549016517099,0.21143847464698007,0.8468872244289527,0.5,3,2.4920367029097736,0.4889464058887856,14.606533168410696,499.70248329837165
2.4306119232416434,1.5864775596706795,135.13599414975806,0.9492811717559837,0.43558915801270903,112.6794166407962,1,1.5320808721342325,2.7972504670154947,0.3447447052547818,0.324329377351518,1.0,0,2.2497751718743917,0.8447147810232277,14.097273345990553,546.4980804905343
0.996789203835431,1.1829559611566935,195.00223741850274,0.3050996868195266,0.41484685030159496,97.84765807613628,4,0.842625792139186,1.385572734263869,0.3302893148629706,0.6764837495206044,0.9,0,2.212854592178169,0.7396880516847474,11.177645757303667,555.3548866041914
0.513805292809006,0.6482981660562113,181.0211106424615,0.16885928936703531,0.7327234154133065,78.09325043094152,2,0.7925447266566169,0.170010036915731,0.775819655214458,0.5942418273085971,0.5,4,1.864257209672591,0.128721534722166,38.51438958871944,659.11358885753
2.5386535711370852,1.7923111328584693,182.53552042090098,0.4606727916549932,0.6858762750864646,39.9279096629867,1,1.4164134365936292,2.7790907734049473,0.26473295099442923,0.6031501201229469,1.0,4,1.822488999383636,0.07845360373469334,47.213972298355664,674.3757104542568
2.267143359619043,1.7952891534175996,196.03051812141268,0.3070877433602487,0.8332712820358479,118.03866598632544,2,1.2628290853889461,2.6209794325501097,0.2807084232751193,0.6825324595377217,0.5,4,1.7819967574024949,0.1427566404704816,48.98348404886919,700.0
2.3225179201024684,1.7799833225782118,177.81105943194677,0.035159250271194153,0.24995898123949556,36.52565922707291,0,1.3047975734617692,2.700069941149868,0.0694986337955101,0.5753591731290987,1.2,3,2.2511230178949577,0.4452686757808832,13.90871458798798,553.7978377411266
2.4281758667148643,0.7059535593486168,152.9406027814532,0.32314521727941725,0.6095285097540636,28.30554602889957,2,3.4395688421138377,1.9135350691438855,0.29758621940668695,0.42906236930266595,0.5,3,2.406680498809495,0.4372426596469657,9.533295989518656,515.3936506316435
0.685111629335226,1.0671068851076797,126.90685804469297,0.5441086239394686,0.5851947853928539,55.84772308545702,2,0.642027184808289,1.169993312010651,0.6444991877576235,0.27592269438054684,0.5,0,2.1520732149209505,0.6717257710296727,11.631758442051584,571.3327978093392
1.3961643213606816,1.9744824154394875,210.65882625524435,0.5517123720199669,0.36973781087268875,11.536665631924674,0,0.7071039531389892,2.183094992658417,0.2733748905907028,0.768581330913202,1.2,0,2.487041479568579,0.797103988406175,17.151543983760615,501.9514700060134
0.7896726488128243,1.6124212097269837,118.46631310054165,0.3565589211768887,0.4860575419026809,117.52686343725594,1,0.4897434020646083,1.7627235681076985,0.35078415445089306,0.2262724300031862,1.0,0,2.2427932774653594,0.6577511122926935,11.344034217272018,552.040258868891
2.657758564688984,0.3461846160834517,197.7002320462504,0.44730275625260063,0.31378214330572873,72.66985898788886,2,7.677286745891393,1.128368280484348,0.2533619491972626,0.6923543061544141,0.5,1,2.9669758268537785,0.5243777831001847,4.183766166223089,420.73204120316956
2.058245317068895,0.4108478051428365,119.66657985038553,0.9655179182347664,0.1418443976169852,69.04949054138015,3,5.009751278465075,1.3479658235055603,0.4484894902869493,0.23333282264932664,0.8,3,2.2857106608321054,0.44942000142903216,8.275475804225902,540.8985208503796
1.327245062131623,1.0886833405809657,186.30612889225716,0.3773484772303116,0.21380121066273283,80.41657218846778,2,1.2191286599676918,1.6187680936353737,0.24468841346014453,0.6253301699544539,0.5,3,2.4132044957410073,0.46324994113802903,10.531579790226273,510.9954536850928
0.6588958757150591,1.8456743499646522,207.00330541193492,0.258226813259983,0.10551364640120109,62.15771949437877,1,0.35699465386603985,1.3765517162570071,0.14523068905463374,0.7470782671290289,1.0,3,2.5311003260910807,0.5830518808009901,13.211457427412965,481.00443990914727
1.2774558042891555,1.2157930565196142,117.18136111411167,0.24346704406676012,0.6830695751901241,8.687304465872282,0,1.050718127923892,1.9672895413031475,0.37161818614301134,0.21871388890653923,1.2,4,1.7338665277394507,0.06310637133216172,40.04431372301503,700.0
1.3129583050668676,1.1462812636582933,90.1903611464224,0.45776461270413416,0.6607273931091515,75.41579821664563,1,1.145406757218236,2.068535665910006,0.4548121378809377,0.05994330086130826,1.0,4,1.6492977777822817,0.21067422080751308,39.14913221489756,700.0
2.32401544584516,0.47930528992627197,102.26553630900959,0.7595201487169441,0.9506063715798728,87.35999584998953,4,4.848716454188616,1.7060528577419853,0.6100359828523922,0.13097374299417405,0.9,1,2.7130601649138004,0.49129208394576684,2.0,452.6446587235047
2.093893678388033,1.4165261780312999,183.01948443607432,0.2059881841884732,0.7296784136472413,52.926141971766114,2,1.4781891862373797,2.349472391764204,0.2665397975472099,0.6059969672710255,0.5,3,2.4180347418891284,0.49290094429601206,13.818762744755581,516.822890791399
2.7180318564408164,1.6975753730203833,224.40588905837504,0.7092961271407681,0.052045838756131446,92.08899078818719,2,1.601125876139922,2.6548688212499854,0.17242067202381128,0.8494464062257355,0.5,0,2.517548548122678,0.813462818002509,16.460564853349297,488.02649532817804
1.6805373129048733,0.9467140127628559,87.64945961002215,0.021149823349416286,0.8842451739289542,31.10514942391837,0,1.7751266911117687,2.137534980308361,0.3446168200327236,0.0449968212354244,1.2,3,2.1595226678136386,0.4225451909097305,12.304821967036581,569.4279362533974
0.7989856148457543,1.6185401465730567,204.80571403707987,0.418932977983946,0.8626751629457258,30.44680797261116,2,0.49364584285255486,1.445192970058033,0.5301321546941922,0.7341512590416462,0.5,0,2.314191802847655,0.6812647611744359,17.063182461462784,539.498666000002
2.2831119680574874,1.9396103116313796,138.02416981150887,0.7758650652027869,0.4433203207726987,23.562953584071003,3,1.1770982832820647,2.923409549852272,0.2887202390362541,0.3413186459500522,0.8,0,2.3311741961339907,0.6753670763320693,14.60355095216473,526.3648359070708
2.4019626215422436,0.6464029805170715,161.34982288631883,0.3387329557744314,0.5858630505279215,47.77939737575361,3,3.71589038717127,1.781849452820835,0.3033087650896417,0.4785283699195225,0.8,4,1.8653637697146426,0.012358686006716302,44.5769483979582,654.4841067578202
1.9031929939237406,1.1896603730310602,237.90612347374616,0.5637371014453995,0.9760783324725189,102.4063840697446,1,1.5997784216975437,1.9021880276441312,0.49786241092768285,0.9288595498455656,1.0,0,2.408804172935543,0.6092826920065604,15.156402001085995,515.2501941033992
2.4274179498864026,0.7881345287437784,136.43515580509373,0.2049792328259108,0.5323043638481663,100.2098871471424,0,3.079953816711351,2.0908229297072296,0.22928675603147314,0.33197150473584547,1.2,1,2.659150594220211,0.5645845096804899,2.8377210916550313,467.9236231022693
1.7344889909109769,1.647852512357527,159.10727876971265,0.7419953911261723,0.9053218283760898,49.024783915802935,4,1.0525753839641279,2.400698872133025,0.48703456404694434,0.46533693393948616,0.9,3,2.3755893883455763,0.5409895221442472,13.442667042633486,526.678527247169
1.8068320734549852,1.2819087219979677,82.3260105093158,0.05227910326875962,0.08303875781018644,72.7486546377272,1,1.4094857476582874,2.5418841602148983,0.04381004106208989,0.013682414760681137,1.0,3,2.1957998551272,0.5144463593795691,13.17224012990727,566.1552039485813
1.568852545896374,1.3787901098355164,93.87178240082253,0.8525426448755004,0.19105186870868285,87.89387639461529,0,1.137847258045339,2.412109126154606,0.3540437683498857,0.08159872000483838,1.2,0,2.1425019382918413,0.6862055521829468,10.910284045626879,578.226445232312
0.5635478168602379,1.65645407134702,123.96057049291329,0.19819638642166815,0.4407549434413178,32.73877908222264,0,0.34021336697972177,1.4274613910499123,0.28781566955286025,0.2585915911347841,1.2,0,1.9274779326420013,0.7294708463248727,12.558825381561308,647.7228779227647
0.7697285674832611,0.9731498035261732,84.73488093958265,0.8743980317083307,0.5847568083373047,24.336224877895916,1,0.7909661644015931,1.399898973510727,0.8372097929016855,0.027852240821074424,1.0,4,1.752490335588813,0.20345524345347105,35.065315924212804,700.0
0.5785729642168356,1.8556531162919734,187.33380542820265,0.3525292413005173,0.8162278518628002,116.79103921941577,1,0.31178939594753513,1.3181567585745815,0.4801349811020924,0.6313753260482509,1.0,0,2.303817895520113,0.6323205514633788,15.005166451262683,538.0997268510146
2.091026028159451,1.206149074318438,152.48772065627583,0.7226835744744866,0.9882621151431868,76.01909101910613,2,1.7336381320368985,2.301480231803305,0.5189125953098049,0.4263983568016225,0.5,4,1.8159950349976208,0.0853611035765237,41.68420626277122,683.9173445529791
1.2858899526908167,0.5685231988200916,173.18468446376374,0.31922529778618847,0.38885149647411643,117.86280801087135,4,2.261807355195957,0.9843451019185975,0.3818333544945956,0.548145202728022,0.9,2,2.1624292755140346,0.401216008635011,19.8847903213245,576.3595628572406
1.771426727911757,1.4830285008869641,109.69002160237602,0.9059116712346476,0.04741563614008493,43.84193852020635,3,1.1944657347126564,2.527996490594078,0.2929299192499947,0.17464718589632952,0.8,3,2.1150166594062605,0.4911316372585544,10.873682183114378,585.9007713051797
2.7689161848152324,1.6485442957450325,130.30844500422472,0.12663712551837436,0.8011715032953248,85.84864549702512,2,1.679612851145056,2.9866844313641083,0.2100321288434086,0.295932029436616,0.5,1,2.681970315239019,0.5690399778040601,6.675709681102628,467.35891361229216
1.1232305728721874,0.8384948510147954,192.85016072496327,0.1785197892725987,0.6043807190828081,30.599418202242337,0,1.3395795710764213,1.1681563325250464,0.39908771065634646,0.6638244748527251,1.2,3,2.5671756855588934,0.3728167334529807,12.06180638955772,471.0322707654465
1.5259573075890742,1.75720473689788,244.10146301716796,0.4930301251588023,0.19854285886820167,35.03801969649999,4,0.8684004063652574,2.0531649990832683,0.2106423547349071,0.9653027236303997,0.9,3,2.410275448284366,0.5246005067053641,9.393986088816426,513.5684030692066
